name,type,url,dicname
CMIP6Amon_CanESM5_historical_r13i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r13i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r14i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r14i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r14i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r14i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r15i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r15i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r15i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r15i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r16i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r16i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r16i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r16i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r17i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r17i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r17i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r17i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r18i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r18i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r18i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r18i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r19i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r19i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r19i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r19i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r1i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r1i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r1i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r1i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r20i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r20i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r20i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r20i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r21i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r21i1p1f1_Amon.ncml,CMIP6Amon.dic
